Timestamp(s),trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z,trunk_MAG_X,trunk_MAG_Y,trunk_MAG_Z,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,foot_MAG_X,foot_MAG_Y,foot_MAG_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,shank_MAG_X,shank_MAG_Y,shank_MAG_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,thigh_MAG_X,thigh_MAG_Y,thigh_MAG_Z,Label
135.70,-9.99,0.75,-1.50,-7.50,12.63,4.44,11.69,18.25,-24.37,-5.51,0.83,7.98,7.87,33.75,-10.19,-43.19,-10.69,-8.25,-10.75,0.62,-1.48,-5.00,12.00,5.62,11.69,18.25,-24.37,-10.24,0.12,2.32,64.12,61.13,-15.13,-1.75,16.69,-45.38,stairascent
135.73,-10.96,0.50,-1.26,-5.31,0.19,0.44,11.69,18.25,-24.37,-5.27,0.99,8.13,11.75,35.63,-13.50,-43.19,-10.69,-8.25,-11.04,0.43,-0.91,-7.62,-2.69,-4.12,12.38,18.06,-24.50,-10.50,1.31,1.28,63.31,60.19,-16.50,2.25,14.75,-45.75,stairascent
135.76,-11.65,0.36,-0.89,-17.81,1.06,-7.87,12.38,18.06,-24.50,-5.57,1.99,8.80,25.69,18.50,-20.12,-44.38,-10.00,-9.38,-11.91,0.23,-0.99,-18.69,1.94,-7.44,12.38,18.06,-24.50,-12.53,1.63,1.82,31.69,58.06,-16.06,2.25,14.75,-45.75,stairascent
135.79,-11.95,0.16,-1.76,-17.94,-0.94,-8.25,10.75,18.06,-23.69,-5.59,-0.69,9.14,37.31,48.63,-15.56,-44.38,-10.00,-9.38,-11.52,0.16,-2.35,-6.62,7.87,-12.25,10.75,18.06,-23.69,-15.83,1.05,4.52,-0.44,53.69,-15.56,3.00,12.19,-46.56,stairascent
135.82,-11.76,1.45,-3.14,2.50,29.81,-11.06,10.75,18.06,-23.69,-3.33,1.88,11.01,33.31,86.94,-12.44,-43.69,-12.50,-11.38,-15.25,2.25,-4.87,7.31,38.81,-2.69,10.75,18.06,-23.69,-18.33,-3.34,7.98,-0.62,-18.31,-17.87,3.00,12.19,-46.56,stairascent
135.85,-15.43,2.03,-6.23,-18.94,-3.75,-10.56,9.69,18.87,-22.87,-2.33,1.11,11.23,-27.69,164.19,-36.44,-42.56,-13.00,-13.75,-14.30,-0.70,-7.24,-19.94,-15.00,-22.19,9.69,18.87,-22.87,-17.33,-6.42,7.08,10.94,-83.12,-35.31,5.25,12.19,-45.69,stairascent
135.88,-12.79,-1.05,-6.23,41.00,-30.37,-32.81,9.69,18.87,-22.87,-12.76,-2.94,24.53,-18.06,337.25,-44.88,-42.56,-13.00,-13.75,-7.63,-1.49,-1.50,75.81,-30.31,-27.87,10.06,19.69,-23.75,-14.41,0.35,11.00,10.13,-177.44,-38.94,3.50,11.56,-45.69,stairascent
135.92,-5.43,-1.26,-0.20,85.87,-9.19,-15.94,10.06,19.69,-23.75,-30.35,3.37,9.13,-5.62,312.31,-14.75,-38.50,-14.88,-23.56,-6.10,-0.88,-0.65,48.50,18.37,-15.50,10.06,19.69,-23.75,-18.59,7.48,-0.53,62.00,-152.62,29.69,3.50,11.56,-45.69,stairascent
135.95,-8.40,-0.97,-2.63,5.56,18.37,-25.50,9.00,18.87,-22.19,-33.08,3.46,14.38,-163.31,144.56,-61.25,-27.06,-17.69,-39.75,-10.43,-1.32,-4.14,-4.44,10.69,-29.56,9.00,18.87,-22.19,-13.22,5.46,-0.33,-77.12,-192.56,43.19,-3.37,13.00,-44.88,stairascent
135.98,-10.38,-1.68,-3.02,3.12,4.75,-30.81,9.00,18.87,-22.19,-11.99,-5.13,9.16,-12.75,8.00,-123.00,-27.06,-17.69,-39.75,-9.87,-1.93,-1.73,15.13,-2.81,-30.00,9.00,18.25,-22.19,-11.36,1.93,-4.75,-76.75,-181.50,23.69,-3.37,13.00,-44.88,stairascent
136.01,-9.31,-1.93,-1.17,30.75,-21.56,-26.87,9.00,18.25,-22.19,-3.03,8.51,11.21,31.87,2.44,-145.00,-22.87,-12.69,-46.06,-8.65,-1.82,-0.83,35.13,-24.00,-24.75,9.00,18.25,-22.19,-11.16,0.26,1.90,-126.81,-192.94,-0.75,-10.19,12.56,-43.00,stairascent
136.04,-6.83,-1.37,-0.93,30.94,-19.25,-22.75,8.25,18.25,-23.00,2.51,8.56,9.77,-88.81,-174.31,-59.88,-22.87,-12.69,-46.06,-6.11,-1.07,-0.96,26.87,-12.63,-22.69,8.25,18.25,-23.00,-9.30,-0.37,2.18,-183.81,-186.37,21.75,-14.25,16.50,-37.75,stairascent
136.07,-5.97,-1.02,-1.07,18.69,-0.50,-21.94,8.25,18.25,-23.00,8.87,4.76,2.86,-28.50,-182.75,28.87,-18.50,-13.19,-42.88,-6.09,-1.13,-1.22,16.81,3.19,-21.06,8.25,18.25,-23.00,-6.55,-3.25,-1.83,-111.12,-188.06,32.13,-14.25,16.50,-37.75,stairascent
136.10,-6.18,-1.44,-1.51,22.31,1.50,-18.50,6.06,18.25,-22.56,5.30,5.89,2.29,34.75,-189.69,69.50,-21.50,-8.75,-39.19,-6.14,-1.39,-1.49,26.19,-1.50,-17.31,6.06,18.25,-22.56,-4.53,-0.56,0.06,-16.12,-142.75,15.00,-20.06,20.50,-31.06,stairascent
136.13,-6.83,-1.40,-1.24,29.62,-0.94,-13.75,6.06,18.25,-22.56,2.50,2.60,0.63,52.06,-203.44,87.94,-21.50,-8.75,-39.19,-7.18,-1.44,-1.33,31.12,0.62,-12.31,6.50,18.25,-22.87,-4.06,-0.40,-1.08,-55.06,-130.87,8.69,-20.06,20.50,-31.06,stairascent
136.16,-7.92,-1.27,-1.12,31.62,1.44,-10.88,6.50,18.25,-22.87,-0.19,1.56,0.12,77.44,-205.31,98.75,-28.50,-5.56,-34.75,-8.62,-1.32,-0.87,29.94,1.50,-11.19,6.50,18.25,-22.87,-3.05,-3.10,-2.01,-78.19,-113.69,-4.75,-21.37,22.00,-25.50,stairascent
136.19,-8.80,-1.36,-0.68,24.12,4.06,-13.06,6.50,17.06,-22.56,-5.25,-1.55,-0.51,100.69,-202.06,99.06,-28.50,-5.56,-34.75,-9.41,-1.88,-0.87,19.31,4.44,-13.50,6.50,17.06,-22.56,-2.52,-1.64,-0.72,11.94,-70.37,0.88,-22.56,23.87,-21.56,stairascent
136.22,-9.47,-1.90,-0.94,15.31,8.94,-11.81,6.50,17.06,-22.56,-12.51,-4.65,-2.77,78.31,-177.50,92.50,-35.75,-2.00,-29.50,-10.06,-2.36,-1.28,15.19,10.00,-9.81,6.50,17.06,-22.56,-2.58,2.85,1.21,100.56,-23.00,31.87,-22.56,23.87,-21.56,stairascent
136.25,-11.05,-3.05,-1.40,13.06,7.75,-5.50,5.75,17.87,-23.00,-14.85,-4.65,-4.04,42.94,-117.81,74.50,-43.25,1.00,-21.06,-11.31,-3.27,-1.31,14.19,3.25,-4.56,5.75,17.87,-23.00,-2.48,3.02,1.81,45.88,12.81,44.06,-24.19,24.69,-19.50,stairascent
136.28,-11.99,-3.72,-1.01,23.62,-10.13,-4.31,5.75,17.87,-23.00,-18.41,-6.22,-3.40,-1.37,-34.50,66.62,-43.25,1.00,-21.06,-11.97,-3.38,-0.83,28.19,-10.81,-3.00,4.37,17.37,-21.75,-3.64,2.51,3.00,-18.62,84.25,36.63,-24.25,23.75,-21.37,stairascent
136.31,-11.84,-2.48,-0.46,30.00,-8.69,-0.62,4.37,17.37,-21.75,-7.16,-5.82,13.36,-66.75,-78.25,-36.56,-47.38,5.50,-17.19,-11.69,-2.01,-0.78,28.00,-4.69,1.00,4.37,17.37,-21.75,-13.62,-0.31,20.08,-21.00,115.31,21.62,-24.25,23.75,-21.37,stairascent
136.34,-11.39,-1.53,-1.15,17.37,18.87,10.75,4.06,16.69,-22.56,-6.29,16.93,7.58,30.56,58.88,-19.50,-47.38,5.50,-17.19,-13.07,-1.99,-2.62,5.81,44.69,13.25,4.06,16.69,-22.56,-15.77,-6.54,4.62,-77.00,80.87,36.88,-23.37,24.75,-21.75,stairascent
136.37,-16.61,-3.06,-4.86,-9.94,41.13,3.75,4.06,16.69,-22.56,-6.51,-4.13,7.79,-32.88,-7.56,-11.06,-48.69,6.69,-15.38,-16.96,-2.11,-7.05,-19.00,9.00,4.94,4.06,16.69,-22.56,-3.92,2.05,0.06,29.44,73.31,28.31,-23.37,24.75,-21.75,stairascent
136.40,-12.64,-0.27,-6.30,-30.69,-33.06,34.13,3.75,16.69,-21.75,-4.27,3.27,9.34,1.69,-19.12,-2.56,-49.56,5.56,-16.56,-9.06,-0.12,-3.93,-45.63,-23.44,45.25,3.75,16.69,-21.75,-15.85,-0.51,4.36,34.00,136.44,33.81,-20.75,25.56,-22.50,stairascent
136.43,-6.95,-0.41,-1.98,-67.19,0.88,40.13,3.75,16.69,-21.75,-5.77,-0.94,8.17,-2.62,-6.69,-1.81,-49.56,5.56,-16.56,-6.59,-0.52,-1.56,-58.13,8.19,32.19,4.87,16.87,-21.69,-7.94,-1.90,3.95,-17.69,113.44,15.69,-18.25,25.69,-24.19,stairascent
136.46,-7.62,-0.58,-1.81,-42.38,14.69,23.37,4.87,16.87,-21.69,-5.48,-0.40,8.24,-2.19,0.56,-1.75,-48.50,7.50,-15.88,-8.46,-0.59,-1.98,-42.56,12.31,21.81,4.87,16.87,-21.69,-9.77,1.09,3.29,25.00,110.19,2.69,-18.25,25.69,-24.19,stairascent
136.49,-9.90,-0.24,-2.32,-35.44,0.00,20.62,5.37,19.50,-20.06,-5.62,0.46,8.17,1.31,6.81,-0.88,-48.50,7.50,-15.88,-10.10,-0.16,-2.45,-26.37,-1.62,20.81,5.37,19.50,-20.06,-9.43,0.29,2.59,18.50,103.69,-4.50,-14.56,26.37,-24.50,stairascent
136.52,-10.04,-0.27,-1.88,-14.94,2.62,23.31,5.37,19.50,-20.06,-5.76,0.33,7.92,0.37,7.56,-1.31,-49.25,7.06,-16.50,-9.78,-0.43,-1.80,-16.87,-0.44,25.44,5.37,19.50,-20.06,-9.60,0.58,2.23,39.44,112.56,-2.75,-14.56,26.37,-24.50,stairascent
136.55,-8.23,-0.93,-1.76,-26.75,-8.56,26.12,5.56,18.69,-17.25,-5.77,0.12,7.97,4.12,4.50,-0.13,-49.00,6.56,-17.19,-7.73,-0.96,-1.74,-30.69,-6.31,24.56,5.56,18.69,-17.25,-9.83,1.01,1.58,28.19,110.37,-1.94,-12.06,26.06,-26.06,stairascent
136.58,-7.16,-0.50,-1.66,-30.62,0.94,19.00,5.56,18.69,-17.25,-5.60,0.24,8.01,3.31,2.00,0.31,-49.00,6.56,-17.19,-7.10,-0.28,-1.80,-28.00,2.75,16.62,5.69,19.56,-18.06,-9.17,0.64,1.25,31.37,107.31,-1.94,-12.06,26.06,-26.06,stairascent
136.61,-7.04,-0.19,-1.91,-26.06,4.00,14.00,5.69,19.56,-18.06,-5.66,0.21,8.02,4.25,4.56,0.75,-48.56,6.56,-16.50,-6.89,-0.13,-1.90,-26.56,4.31,13.44,5.69,19.56,-18.06,-9.08,0.62,1.26,29.25,101.87,-6.19,-10.25,25.00,-27.25,stairascent
136.64,-6.84,-0.21,-1.52,-33.00,5.62,13.81,5.56,19.87,-15.69,-5.52,0.37,8.00,4.69,3.37,0.06,-48.56,6.56,-16.50,-6.53,-0.44,-1.28,-35.69,4.75,13.50,5.56,19.87,-15.69,-8.57,0.54,2.05,35.75,100.37,-10.94,-7.69,24.25,-28.50,stairascent
136.67,-6.40,-0.60,-1.14,-39.31,6.31,11.75,5.56,19.87,-15.69,-5.67,0.64,7.90,3.12,4.31,-1.56,-48.56,6.19,-16.87,-6.34,-0.80,-0.93,-35.94,10.13,9.50,5.56,19.87,-15.69,-8.83,-0.44,2.45,50.88,92.81,-10.75,-7.69,24.25,-28.50,stairascent
136.71,-7.48,-0.34,-1.48,-22.75,15.31,7.06,6.69,20.75,-13.75,-5.50,0.68,7.89,5.44,10.25,-2.37,-48.56,6.56,-17.25,-7.71,-0.16,-1.73,-19.31,12.94,7.75,6.69,20.75,-13.75,-9.53,0.95,2.30,99.31,80.31,-10.06,-5.06,24.56,-28.50,stairascent
136.74,-8.58,0.55,-1.50,-27.31,9.25,9.19,6.69,20.75,-13.75,-5.46,0.26,8.01,9.38,12.75,-4.87,-48.56,6.56,-17.25,-9.03,0.74,-1.22,-30.94,11.56,8.00,6.00,22.06,-12.56,-8.87,0.44,1.15,94.62,83.19,-15.06,-2.37,22.06,-31.37,stairascent
136.77,-10.35,0.96,-0.70,-28.12,17.50,4.50,6.00,22.06,-12.56,-5.62,1.01,8.46,13.00,21.69,-7.12,-49.69,5.87,-17.56,-11.10,0.86,-1.12,-25.00,17.25,3.50,6.00,22.06,-12.56,-11.94,1.96,2.31,94.56,83.81,-22.19,-2.37,22.06,-31.37,stairascent
136.80,-11.19,0.44,-2.21,-25.25,-2.19,1.19,5.56,22.50,-13.19,-5.63,0.93,8.45,25.06,7.12,-16.75,-48.19,4.75,-18.87,-10.97,-0.07,-2.58,-24.31,-8.88,-2.75,5.56,22.50,-13.19,-13.14,1.41,3.28,-9.13,54.63,-18.75,-1.69,20.00,-32.56,stairascent
136.83,-10.28,-0.76,-3.10,-13.31,-6.19,-13.69,5.56,22.50,-13.19,-4.26,-0.93,11.20,42.00,40.38,-21.25,-48.19,4.75,-18.87,-10.32,-0.35,-2.73,-1.81,1.56,-17.00,6.06,22.25,-10.00,-13.81,-0.88,5.51,-44.81,20.25,-19.00,-1.69,20.00,-32.56,stairascent
136.86,-12.65,1.96,-2.39,26.81,25.31,-9.69,6.06,22.25,-10.00,-4.41,2.45,10.37,-10.56,93.87,-29.87,-47.75,4.75,-19.25,-13.89,1.62,-2.88,30.94,32.75,-2.44,6.06,22.25,-10.00,-16.06,-1.12,5.77,-2.37,1.00,-30.44,0.19,19.19,-32.06,stairascent
136.89,-15.09,1.96,-5.31,9.88,14.38,-4.12,6.25,22.75,-11.25,-2.97,2.63,11.28,-77.31,159.19,-73.87,-47.75,4.75,-19.25,-14.34,0.11,-7.20,-6.19,1.87,-14.44,6.25,22.75,-11.25,-18.08,-4.05,7.10,19.56,-38.69,-8.38,0.88,19.87,-31.69,stairascent
136.92,-10.82,-0.83,-8.02,13.56,-18.37,-35.31,6.25,22.75,-11.25,-12.80,-5.11,16.85,-47.13,313.00,-95.50,-46.00,3.25,-23.19,-8.45,-1.43,-5.76,44.19,-18.00,-34.13,6.25,22.75,-11.25,-16.55,-4.80,15.69,40.56,-124.19,-3.06,0.88,19.87,-31.69,stairascent
136.95,-7.20,-2.12,-3.26,89.06,-12.81,-17.19,5.69,23.00,-9.75,-33.11,9.23,7.25,6.62,402.12,-92.69,-44.19,1.37,-29.69,-7.36,-2.26,-2.45,84.31,-9.56,-10.25,5.69,23.00,-9.75,-15.42,1.53,-0.76,43.13,-218.12,-3.75,-0.37,19.50,-30.06,stairascent
136.99,-9.59,-1.49,-1.57,46.94,-7.37,-6.69,5.69,23.00,-9.75,-32.64,-2.11,14.88,-131.00,321.50,-24.75,-44.19,1.37,-29.69,-10.25,-1.14,-1.79,24.81,-5.44,-9.19,4.37,24.25,-10.38,-15.42,9.07,0.19,45.44,-202.31,46.56,-6.19,19.06,-29.00,stairascent
137.02,-10.36,-0.61,-2.23,12.56,-11.38,-19.19,4.37,24.25,-10.38,-10.34,-4.52,10.32,30.94,49.75,-20.62,-33.00,-1.06,-41.00,-9.92,-0.58,-2.00,23.25,-14.44,-26.19,4.37,24.25,-10.38,-12.68,2.11,-5.59,-75.37,-175.25,27.19,-6.19,19.06,-29.00,stairascent
137.05,-8.74,-1.29,-1.76,34.75,-12.88,-27.69,4.19,23.87,-10.38,-3.36,5.34,12.54,34.25,40.19,-72.31,-23.75,1.06,-38.50,-8.03,-1.69,-1.84,37.50,-13.75,-25.25,4.19,23.87,-10.38,-11.86,1.12,-0.38,-112.44,-172.12,6.56,-10.56,19.00,-28.56,stairascent
137.09,-6.83,-1.55,-1.47,31.69,-10.75,-17.75,4.19,23.87,-10.38,0.57,5.70,11.66,-41.25,-104.31,-46.19,-23.75,1.06,-38.50,-6.59,-1.50,-1.36,27.37,-7.44,-14.81,3.75,24.19,-10.75,-8.64,0.85,2.10,-143.37,-203.19,24.87,-10.56,19.00,-28.56,stairascent
137.11,-6.32,-1.43,-1.28,16.69,-3.00,-11.75,3.75,24.19,-10.75,7.03,4.47,4.71,-38.25,-196.06,17.06,-18.19,-1.00,-33.56,-6.29,-1.47,-1.15,14.69,-2.31,-12.25,3.75,24.19,-10.75,-7.02,-2.03,-2.04,-115.69,-183.00,39.56,-12.38,21.75,-23.06,stairascent
137.15,-6.12,-1.41,-1.05,15.75,3.62,-16.62,4.25,23.75,-10.75,6.22,5.55,2.31,4.62,-194.19,69.31,-18.19,-1.00,-33.56,-6.27,-1.33,-1.13,18.69,4.31,-17.25,4.25,23.75,-10.75,-4.59,-1.20,-0.42,-48.50,-164.50,21.62,-12.88,24.56,-17.06,stairascent
137.18,-6.76,-1.28,-1.37,29.00,-0.13,-13.50,4.25,23.75,-10.75,2.59,3.69,1.41,25.81,-213.81,113.37,-19.00,0.75,-27.00,-7.16,-1.33,-1.51,33.19,-4.50,-11.13,4.25,23.75,-10.75,-3.50,-1.28,-1.43,-91.56,-127.69,9.56,-12.88,24.56,-17.06,stairascent
137.21,-7.87,-1.49,-1.43,37.75,-7.44,-9.69,4.19,24.37,-10.25,-2.10,0.59,1.12,45.06,-231.44,133.69,-19.06,3.75,-23.75,-8.46,-1.42,-1.25,33.63,-4.37,-12.13,4.19,24.37,-10.25,-2.03,-3.50,-1.86,-25.25,-92.25,10.19,-13.75,26.37,-13.88,stairascent
137.24,-8.76,-1.62,-1.32,30.00,-3.06,-13.25,4.19,24.37,-10.25,-4.18,-1.63,-0.86,75.44,-236.75,112.81,-19.06,3.75,-23.75,-8.91,-1.69,-1.37,24.25,-2.87,-14.13,3.37,24.19,-11.75,-2.79,-0.77,-0.41,78.75,-51.13,19.06,-13.88,27.69,-9.75,stairascent
137.27,-9.13,-2.13,-0.95,15.25,-3.12,-12.38,3.37,24.19,-11.75,-14.36,-3.62,-2.72,84.62,-197.12,51.25,-23.50,6.37,-19.25,-9.28,-2.33,-0.92,14.56,-2.12,-9.88,3.37,24.19,-11.75,-1.61,2.35,0.54,72.06,-17.62,29.12,-13.88,27.69,-9.75,stairascent
137.30,-10.21,-2.91,-0.88,24.19,-10.06,-5.50,3.19,24.50,-12.06,-18.70,-5.46,-5.21,55.81,-129.06,47.38,-27.50,9.00,-15.25,-10.54,-3.07,-0.97,29.94,-12.94,-4.50,3.19,24.50,-12.06,-3.37,2.22,4.96,-12.94,23.00,43.13,-11.88,28.00,-11.25,stairascent
137.33,-11.75,-2.87,-0.82,32.94,-9.25,-2.06,3.19,24.50,-12.06,-13.80,-6.26,-3.94,2.44,-29.62,29.62,-27.50,9.00,-15.25,-12.25,-2.63,-0.91,29.19,-3.56,-1.69,3.19,23.37,-10.75,-4.06,1.45,0.67,-4.69,82.62,28.37,-11.88,28.00,-11.25,stairascent
137.36,-12.73,-1.53,-0.89,12.00,-2.56,-0.94,3.19,23.37,-10.75,-24.69,-27.26,24.24,-117.50,-92.37,-71.87,-30.37,9.56,-13.19,-12.86,-1.07,-0.97,5.75,-3.62,1.75,3.19,23.37,-10.75,-16.93,3.77,32.34,64.81,134.87,25.75,-12.00,28.06,-10.75,stairascent
137.39,-12.86,-0.58,-1.71,3.56,1.12,6.87,3.19,23.37,-10.75,-8.28,17.80,5.34,34.75,41.06,-6.87,-30.37,9.56,-13.19,-12.91,-3.19,-3.67,-13.44,29.69,23.06,1.69,23.87,-11.56,-12.53,-5.83,4.66,-72.94,97.37,33.06,-10.56,29.19,-10.25,stairascent
137.42,-14.01,-4.79,-4.06,-20.56,44.38,22.06,1.69,23.87,-11.56,-13.18,-3.97,5.29,-27.12,-4.25,-8.38,-31.19,9.25,-14.50,-16.51,-5.04,-5.76,-13.06,6.00,8.13,1.69,23.87,-11.56,-2.26,2.67,4.53,15.06,72.62,30.94,-10.56,29.19,-10.25,stairascent
137.45,-14.25,-0.78,-7.15,-10.69,-28.12,13.56,1.87,24.56,-10.69,-3.84,1.35,9.82,-4.44,-25.19,4.00,-31.19,9.25,-14.50,-8.13,2.14,-5.17,-49.69,-30.87,42.00,1.87,24.56,-10.69,-17.19,-3.78,2.74,-4.69,149.62,22.75,-8.75,28.87,-9.06,stairascent
137.48,-7.10,2.06,-3.16,-92.25,-1.37,36.69,1.87,24.56,-10.69,-5.17,-0.24,8.51,-8.44,-3.25,2.12,-30.56,9.25,-14.00,-6.45,1.73,-1.36,-87.19,8.75,27.00,3.37,23.69,-8.56,-6.94,-2.76,4.26,-9.06,108.87,15.56,-8.75,28.87,-9.06,stairascent
137.51,-8.13,-0.42,0.33,-71.56,11.88,20.44,3.37,23.69,-8.56,-5.54,0.04,8.44,-0.88,6.50,0.88,-32.38,9.25,-14.69,-9.43,-1.14,-0.21,-37.63,2.37,20.69,3.37,23.69,-8.56,-10.77,0.79,3.04,19.94,103.94,-22.19,-7.37,29.69,-10.25,stairascent
137.55,-10.99,-2.07,-4.42,-20.31,-7.75,27.25,4.50,26.25,-6.19,-5.73,0.36,8.12,8.63,6.62,-0.62,-32.38,9.25,-14.69,-10.49,-1.99,-4.14,-20.37,-10.56,27.69,4.50,26.25,-6.19,-9.38,0.34,3.00,23.69,108.81,-5.06,-7.00,29.00,-10.25,stairascent
137.57,-9.61,-1.86,-2.63,-20.81,-17.31,27.81,4.50,26.25,-6.19,-5.77,0.18,8.04,3.00,1.12,-0.50,-33.19,8.88,-14.56,-9.24,-1.66,-1.89,-24.06,-23.19,27.81,4.50,26.25,-6.19,-8.79,2.33,1.78,61.94,112.94,-3.87,-7.00,29.00,-10.25,stairascent
137.60,-7.41,-0.69,-0.58,-29.12,-23.12,25.56,5.50,26.25,-5.25,-5.63,0.45,7.86,3.81,-1.62,0.19,-30.56,8.88,-13.75,-7.08,-0.50,-0.60,-28.94,-18.06,23.06,5.50,26.25,-5.25,-9.14,0.90,1.54,33.69,117.81,-3.25,-6.25,29.37,-11.88,stairascent
137.63,-6.84,-0.37,-0.70,-24.37,-12.00,20.31,5.50,26.25,-5.25,-5.51,0.31,7.81,2.75,0.56,-0.31,-30.56,8.88,-13.75,-6.61,-0.24,-1.13,-17.37,-5.00,17.87,6.00,26.75,-5.25,-9.25,0.84,1.41,34.50,117.94,-5.19,-6.25,29.37,-11.88,stairascent
137.66,-6.68,-0.26,-1.53,-17.19,-6.00,18.37,6.00,26.75,-5.25,-5.56,0.28,8.01,2.69,2.94,-2.25,-32.38,8.88,-13.75,-6.52,-0.66,-1.21,-24.25,-4.56,20.00,6.00,26.75,-5.25,-8.48,0.07,1.92,29.37,101.81,-10.25,-4.69,28.69,-11.56,stairascent
137.69,-6.48,-0.73,-0.98,-26.50,-1.56,20.37,8.25,27.25,-3.25,-5.41,0.37,7.89,1.00,6.50,-2.87,-32.38,8.88,-13.75,-6.42,-0.67,-0.80,-29.81,-0.88,18.31,8.25,27.25,-3.25,-8.62,-0.29,2.31,34.38,95.12,-13.31,-3.69,28.37,-12.38,stairascent
137.72,-6.31,-0.50,-0.34,-28.37,1.62,15.69,8.25,27.25,-3.25,-5.41,0.58,7.89,4.00,14.44,-4.00,-32.75,8.88,-11.75,-6.46,-0.25,-0.53,-22.56,7.19,10.06,8.25,27.25,-3.25,-9.18,-0.12,2.77,67.62,96.87,-11.69,-3.69,28.37,-12.38,stairascent
137.76,-7.45,0.19,-1.54,-16.75,9.81,8.63,7.75,27.50,-2.06,-5.91,0.55,8.14,6.62,23.81,-7.37,-30.87,8.50,-14.56,-7.84,0.21,-1.56,-14.31,9.69,9.31,7.75,27.50,-2.06,-9.48,0.79,2.98,90.75,86.50,-9.50,-2.50,28.06,-14.38,stairascent
137.79,-9.13,0.33,-1.54,-12.25,8.81,10.56,7.75,27.50,-2.06,-5.68,0.50,8.06,10.63,24.19,-8.19,-30.87,8.50,-14.56,-9.58,0.44,-1.43,-15.00,7.69,10.69,8.56,27.25,-0.37,-10.10,0.29,1.17,80.50,76.25,-16.50,-2.50,28.06,-14.38,stairascent
137.82,-10.44,0.26,-0.79,-19.12,5.06,7.94,8.56,27.25,-0.37,-6.47,1.16,7.72,17.81,18.19,-9.38,-30.19,8.88,-14.06,-10.72,0.29,-0.79,-18.62,5.19,5.69,8.56,27.25,-0.37,-10.15,1.72,0.96,82.00,64.56,-22.69,-2.37,28.37,-16.37,stairascent
137.84,-10.79,0.22,-0.76,-15.75,2.25,3.75,8.56,27.25,-0.37,-5.86,1.14,8.60,23.50,11.81,-15.69,-30.19,8.88,-14.06,-10.51,0.09,-0.84,-5.87,-4.31,1.25,8.69,28.25,0.06,-12.89,2.05,1.94,24.44,63.31,-21.44,-0.19,26.56,-17.19,stairascent
137.87,-10.46,-0.09,-1.06,-3.56,-5.06,-0.56,8.69,28.25,0.06,-4.52,0.76,9.39,38.06,35.63,-19.44,-30.56,8.50,-14.50,-11.31,-0.79,-1.91,1.37,3.62,-4.87,8.69,28.25,0.06,-14.24,-2.23,5.60,-37.44,25.19,-9.38,-0.19,26.56,-17.19,stairascent
137.90,-11.37,-0.98,-2.31,14.81,13.25,-9.19,9.00,28.50,1.19,-4.72,1.10,10.58,8.88,79.87,-27.50,-29.87,5.56,-16.06,-11.41,-0.72,-2.32,28.06,29.31,-11.50,9.00,28.50,1.19,-14.03,-2.60,4.78,10.94,-9.94,-18.81,-1.19,26.75,-17.19,stairascent
137.93,-13.54,1.86,-3.90,39.13,29.87,-10.38,9.00,28.50,1.19,-2.79,1.96,11.20,-63.44,150.25,-62.00,-29.87,5.56,-16.06,-14.34,2.66,-5.87,24.12,14.00,-11.06,9.25,29.00,1.56,-16.10,-5.51,6.20,9.63,-26.87,-15.50,-1.19,26.75,-17.19,stairascent
137.96,-12.37,-0.77,-5.55,12.13,-7.00,-24.69,9.25,29.00,1.56,-11.85,-3.15,17.57,-62.69,280.00,-76.25,-30.56,6.69,-17.75,-12.37,-0.77,-5.55,27.87,-11.06,-28.81,9.25,29.00,1.56,-15.10,-6.39,9.37,60.19,-90.50,-15.38,-1.87,26.50,-16.00,stairascent
137.99,-7.71,-2.60,-1.82,52.69,-4.75,-26.00,9.25,29.00,1.56,-22.11,-2.30,10.71,-2.37,381.19,-52.81,-30.56,6.69,-17.75,-6.90,-2.74,-1.28,71.37,5.12,-19.31,9.88,29.19,1.56,-14.98,3.61,3.39,17.56,-243.37,-19.00,-2.87,27.50,-14.75,stairascent
138.02,-7.40,-1.88,-2.16,40.31,24.44,-12.75,9.88,29.19,1.56,-39.26,1.73,22.36,-104.69,427.00,-47.81,-27.56,6.00,-22.50,-8.45,-1.55,-2.43,29.94,23.75,-15.69,9.88,29.19,1.56,-17.82,5.20,1.01,65.75,-180.37,20.37,-2.87,27.50,-14.75,stairascent
138.05,-10.96,-0.89,-3.57,23.44,17.50,-18.75,10.00,30.69,0.75,-26.85,-5.97,15.32,-25.44,102.75,-42.50,-22.06,4.75,-29.06,-11.54,-0.68,-3.60,24.69,5.75,-20.56,10.00,30.69,0.75,-14.17,7.93,-1.13,-14.00,-176.37,32.44,-2.87,28.19,-16.37,stairascent
